Year,Month,Month_name,Day_of_week,Day_type,Mode,Pax_daily,MonthStart,Period,Is_Weekday,3_month_mean
2022,9,Sep,Tuesday,School Holiday Weekday,Regionaltrain,43050,2022-09-01,Post-2021,True,41516.666666666664
2022,9,Sep,Wednesday,School Holiday Weekday,Regionaltrain,46450,2022-09-01,Post-2021,True,44800.0
2022,12,Dec,Friday,School Holiday Weekday,Regionaltrain,31400,2022-12-01,Post-2021,True,40300.0
2022,12,Dec,Thursday,School Holiday Weekday,Regionaltrain,34550,2022-12-01,Post-2021,True,37466.666666666664
2022,12,Dec,Wednesday,School Holiday Weekday,Regionaltrain,35500,2022-12-01,Post-2021,True,33816.666666666664
2023,1,Jan,Friday,School Holiday Weekday,Regionaltrain,33950,2023-01-01,Post-2021,True,34666.666666666664
2023,1,Jan,Monday,School Holiday Weekday,Regionaltrain,34550,2023-01-01,Post-2021,True,34666.666666666664
2023,1,Jan,Thursday,School Holiday Weekday,Regionaltrain,36000,2023-01-01,Post-2021,True,34833.333333333336
2023,1,Jan,Tuesday,School Holiday Weekday,Regionaltrain,37000,2023-01-01,Post-2021,True,35850.0
2023,1,Jan,Wednesday,School Holiday Weekday,Regionaltrain,37150,2023-01-01,Post-2021,True,36716.666666666664
2023,4,Apr,Friday,School Holiday Weekday,Regionaltrain,24800,2023-04-01,Post-2021,True,32983.333333333336
2023,4,Apr,Monday,School Holiday Weekday,Regionaltrain,23050,2023-04-01,Post-2021,True,28333.333333333332
2023,4,Apr,Thursday,School Holiday Weekday,Regionaltrain,24350,2023-04-01,Post-2021,True,24066.666666666668
2023,4,Apr,Tuesday,School Holiday Weekday,Regionaltrain,25900,2023-04-01,Post-2021,True,24433.333333333332
2023,4,Apr,Wednesday,School Holiday Weekday,Regionaltrain,25500,2023-04-01,Post-2021,True,25250.0
2023,6,Jun,Friday,School Holiday Weekday,Regionaltrain,56900,2023-06-01,Post-2021,True,36100.0
2023,6,Jun,Monday,School Holiday Weekday,Regionaltrain,47250,2023-06-01,Post-2021,True,43216.666666666664
2023,6,Jun,Thursday,School Holiday Weekday,Regionaltrain,56550,2023-06-01,Post-2021,True,53566.666666666664
2023,6,Jun,Tuesday,School Holiday Weekday,Regionaltrain,55050,2023-06-01,Post-2021,True,52950.0
2023,6,Jun,Wednesday,School Holiday Weekday,Regionaltrain,55350,2023-06-01,Post-2021,True,55650.0
2023,7,Jul,Friday,School Holiday Weekday,Regionaltrain,63350,2023-07-01,Post-2021,True,57916.666666666664
2023,7,Jul,Monday,School Holiday Weekday,Regionaltrain,51900,2023-07-01,Post-2021,True,56866.666666666664
2023,7,Jul,Thursday,School Holiday Weekday,Regionaltrain,63450,2023-07-01,Post-2021,True,59566.666666666664
2023,7,Jul,Tuesday,School Holiday Weekday,Regionaltrain,58850,2023-07-01,Post-2021,True,58066.666666666664
2023,7,Jul,Wednesday,School Holiday Weekday,Regionaltrain,64150,2023-07-01,Post-2021,True,62150.0
2023,9,Sep,Friday,School Holiday Weekday,Regionaltrain,57650,2023-09-01,Post-2021,True,60216.666666666664
2023,9,Sep,Monday,School Holiday Weekday,Regionaltrain,48500,2023-09-01,Post-2021,True,56766.666666666664
2023,9,Sep,Thursday,School Holiday Weekday,Regionaltrain,59950,2023-09-01,Post-2021,True,55366.666666666664
2023,9,Sep,Tuesday,School Holiday Weekday,Regionaltrain,57750,2023-09-01,Post-2021,True,55400.0
2023,9,Sep,Wednesday,School Holiday Weekday,Regionaltrain,58600,2023-09-01,Post-2021,True,58766.666666666664
2023,12,Dec,Friday,School Holiday Weekday,Regionaltrain,46300,2023-12-01,Post-2021,True,54216.666666666664
2023,12,Dec,Thursday,School Holiday Weekday,Regionaltrain,50550,2023-12-01,Post-2021,True,51816.666666666664
2023,12,Dec,Wednesday,School Holiday Weekday,Regionaltrain,44200,2023-12-01,Post-2021,True,47016.666666666664
2024,1,Jan,Friday,School Holiday Weekday,Regionaltrain,47600,2024-01-01,Post-2021,True,47450.0
2024,1,Jan,Monday,School Holiday Weekday,Regionaltrain,49000,2024-01-01,Post-2021,True,46933.333333333336
2024,1,Jan,Thursday,School Holiday Weekday,Regionaltrain,49550,2024-01-01,Post-2021,True,48716.666666666664
2024,1,Jan,Tuesday,School Holiday Weekday,Regionaltrain,51800,2024-01-01,Post-2021,True,50116.666666666664
2024,1,Jan,Wednesday,School Holiday Weekday,Regionaltrain,52450,2024-01-01,Post-2021,True,51266.666666666664
2024,4,Apr,Friday,School Holiday Weekday,Regionaltrain,63600,2024-04-01,Post-2021,True,55950.0
2024,4,Apr,Monday,School Holiday Weekday,Regionaltrain,60550,2024-04-01,Post-2021,True,58866.666666666664
2024,4,Apr,Thursday,School Holiday Weekday,Regionaltrain,66300,2024-04-01,Post-2021,True,63483.333333333336
2024,4,Apr,Tuesday,School Holiday Weekday,Regionaltrain,60150,2024-04-01,Post-2021,True,62333.333333333336
2024,4,Apr,Wednesday,School Holiday Weekday,Regionaltrain,63500,2024-04-01,Post-2021,True,63316.666666666664
2024,7,Jul,Friday,School Holiday Weekday,Regionaltrain,62250,2024-07-01,Post-2021,True,61966.666666666664
2024,7,Jul,Monday,School Holiday Weekday,Regionaltrain,49800,2024-07-01,Post-2021,True,58516.666666666664
2024,7,Jul,Thursday,School Holiday Weekday,Regionaltrain,62050,2024-07-01,Post-2021,True,58033.333333333336
2024,7,Jul,Tuesday,School Holiday Weekday,Regionaltrain,57450,2024-07-01,Post-2021,True,56433.333333333336
2024,7,Jul,Wednesday,School Holiday Weekday,Regionaltrain,62050,2024-07-01,Post-2021,True,60516.666666666664
2024,9,Sep,Monday,School Holiday Weekday,Regionaltrain,58550,2024-09-01,Post-2021,True,59350.0
2024,9,Sep,Thursday,School Holiday Weekday,Regionaltrain,68900,2024-09-01,Post-2021,True,63166.666666666664
2024,9,Sep,Tuesday,School Holiday Weekday,Regionaltrain,68300,2024-09-01,Post-2021,True,65250.0
2024,9,Sep,Wednesday,School Holiday Weekday,Regionaltrain,62700,2024-09-01,Post-2021,True,66633.33333333333
2024,10,Oct,Friday,School Holiday Weekday,Regionaltrain,60500,2024-10-01,Post-2021,True,63833.333333333336
2024,10,Oct,Thursday,School Holiday Weekday,Regionaltrain,73700,2024-10-01,Post-2021,True,65633.33333333333
2024,10,Oct,Tuesday,School Holiday Weekday,Regionaltrain,65850,2024-10-01,Post-2021,True,66683.33333333333
2024,10,Oct,Wednesday,School Holiday Weekday,Regionaltrain,69950,2024-10-01,Post-2021,True,69833.33333333333
2024,12,Dec,Friday,School Holiday Weekday,Regionaltrain,54450,2024-12-01,Post-2021,True,63416.666666666664
2024,12,Dec,Monday,School Holiday Weekday,Regionaltrain,47250,2024-12-01,Post-2021,True,57216.666666666664
2024,12,Dec,Tuesday,School Holiday Weekday,Regionaltrain,43100,2024-12-01,Post-2021,True,48266.666666666664
2025,1,Jan,Friday,School Holiday Weekday,Regionaltrain,53300,2025-01-01,Post-2021,True,47883.333333333336
2025,1,Jan,Monday,School Holiday Weekday,Regionaltrain,53100,2025-01-01,Post-2021,True,49833.333333333336
2025,1,Jan,Thursday,School Holiday Weekday,Regionaltrain,59000,2025-01-01,Post-2021,True,55133.333333333336
2025,1,Jan,Tuesday,School Holiday Weekday,Regionaltrain,61000,2025-01-01,Post-2021,True,57700.0
2025,1,Jan,Wednesday,School Holiday Weekday,Regionaltrain,62800,2025-01-01,Post-2021,True,60933.333333333336
2025,4,Apr,Friday,School Holiday Weekday,Regionaltrain,58900,2025-04-01,Post-2021,True,60900.0
2025,4,Apr,Monday,School Holiday Weekday,Regionaltrain,59650,2025-04-01,Post-2021,True,60450.0
2025,4,Apr,Thursday,School Holiday Weekday,Regionaltrain,68100,2025-04-01,Post-2021,True,62216.666666666664
2025,4,Apr,Tuesday,School Holiday Weekday,Regionaltrain,68050,2025-04-01,Post-2021,True,65266.666666666664
2025,4,Apr,Wednesday,School Holiday Weekday,Regionaltrain,66950,2025-04-01,Post-2021,True,67700.0
2025,7,Jul,Friday,School Holiday Weekday,Regionaltrain,61250,2025-07-01,Post-2021,True,65416.666666666664
2025,7,Jul,Monday,School Holiday Weekday,Regionaltrain,56750,2025-07-01,Post-2021,True,61650.0
2025,7,Jul,Thursday,School Holiday Weekday,Regionaltrain,65500,2025-07-01,Post-2021,True,61166.666666666664
2025,7,Jul,Tuesday,School Holiday Weekday,Regionaltrain,62800,2025-07-01,Post-2021,True,61683.333333333336
2025,7,Jul,Wednesday,School Holiday Weekday,Regionaltrain,67700,2025-07-01,Post-2021,True,65333.333333333336
2025,9,Sep,Monday,School Holiday Weekday,Regionaltrain,63450,2025-09-01,Post-2021,True,64650.0
2025,9,Sep,Thursday,School Holiday Weekday,Regionaltrain,72150,2025-09-01,Post-2021,True,67766.66666666667
2025,9,Sep,Tuesday,School Holiday Weekday,Regionaltrain,71400,2025-09-01,Post-2021,True,69000.0
2025,9,Sep,Wednesday,School Holiday Weekday,Regionaltrain,76850,2025-09-01,Post-2021,True,73466.66666666667
2025,10,Oct,Friday,School Holiday Weekday,Regionaltrain,64600,2025-10-01,Post-2021,True,70950.0
2025,10,Oct,Thursday,School Holiday Weekday,Regionaltrain,69000,2025-10-01,Post-2021,True,70150.0
2025,10,Oct,Wednesday,School Holiday Weekday,Regionaltrain,71200,2025-10-01,Post-2021,True,68266.66666666667
2018,1,Jan,Saturday,Weekend,Regionaltrain,20600,2018-01-01,Pre-2020,False,20600.0
2018,1,Jan,Sunday,Weekend,Regionaltrain,18350,2018-01-01,Pre-2020,False,19475.0
2018,2,Feb,Saturday,Weekend,Regionaltrain,26000,2018-02-01,Pre-2020,False,21650.0
2018,2,Feb,Sunday,Weekend,Regionaltrain,19050,2018-02-01,Pre-2020,False,21133.333333333332
2018,3,Mar,Saturday,Weekend,Regionaltrain,29750,2018-03-01,Pre-2020,False,24933.333333333332
2018,3,Mar,Sunday,Weekend,Regionaltrain,24350,2018-03-01,Pre-2020,False,24383.333333333332
2018,4,Apr,Saturday,Weekend,Regionaltrain,25200,2018-04-01,Pre-2020,False,26433.333333333332
2018,4,Apr,Sunday,Weekend,Regionaltrain,25000,2018-04-01,Pre-2020,False,24850.0
2018,5,May,Saturday,Weekend,Regionaltrain,28950,2018-05-01,Pre-2020,False,26383.333333333332
2018,5,May,Sunday,Weekend,Regionaltrain,22700,2018-05-01,Pre-2020,False,25550.0
2018,6,Jun,Saturday,Weekend,Regionaltrain,24750,2018-06-01,Pre-2020,False,25466.666666666668
2018,6,Jun,Sunday,Weekend,Regionaltrain,20400,2018-06-01,Pre-2020,False,22616.666666666668
2018,7,Jul,Saturday,Weekend,Regionaltrain,30550,2018-07-01,Pre-2020,False,25233.333333333332
2018,7,Jul,Sunday,Weekend,Regionaltrain,22650,2018-07-01,Pre-2020,False,24533.333333333332
2018,8,Aug,Saturday,Weekend,Regionaltrain,29450,2018-08-01,Pre-2020,False,27550.0
2018,8,Aug,Sunday,Weekend,Regionaltrain,21900,2018-08-01,Pre-2020,False,24666.666666666668
2018,9,Sep,Saturday,Weekend,Regionaltrain,25000,2018-09-01,Pre-2020,False,25450.0
2018,9,Sep,Sunday,Weekend,Regionaltrain,18750,2018-09-01,Pre-2020,False,21883.333333333332
2018,10,Oct,Saturday,Weekend,Regionaltrain,27300,2018-10-01,Pre-2020,False,23683.333333333332
2018,10,Oct,Sunday,Weekend,Regionaltrain,18850,2018-10-01,Pre-2020,False,21633.333333333332
2018,11,Nov,Saturday,Weekend,Regionaltrain,30250,2018-11-01,Pre-2020,False,25466.666666666668
2018,11,Nov,Sunday,Weekend,Regionaltrain,20850,2018-11-01,Pre-2020,False,23316.666666666668
2018,12,Dec,Saturday,Weekend,Regionaltrain,23650,2018-12-01,Pre-2020,False,24916.666666666668
2018,12,Dec,Sunday,Weekend,Regionaltrain,17050,2018-12-01,Pre-2020,False,20516.666666666668
2019,1,Jan,Saturday,Weekend,Regionaltrain,21650,2019-01-01,Pre-2020,False,20783.333333333332
2019,1,Jan,Sunday,Weekend,Regionaltrain,18200,2019-01-01,Pre-2020,False,18966.666666666668
2019,2,Feb,Saturday,Weekend,Regionaltrain,27950,2019-02-01,Pre-2020,False,22600.0
2019,2,Feb,Sunday,Weekend,Regionaltrain,23700,2019-02-01,Pre-2020,False,23283.333333333332
2019,3,Mar,Saturday,Weekend,Regionaltrain,31000,2019-03-01,Pre-2020,False,27550.0
2019,3,Mar,Sunday,Weekend,Regionaltrain,22850,2019-03-01,Pre-2020,False,25850.0
2019,4,Apr,Saturday,Weekend,Regionaltrain,30050,2019-04-01,Pre-2020,False,27966.666666666668
2019,4,Apr,Sunday,Weekend,Regionaltrain,22800,2019-04-01,Pre-2020,False,25233.333333333332
2019,5,May,Saturday,Weekend,Regionaltrain,34800,2019-05-01,Pre-2020,False,29216.666666666668
2019,5,May,Sunday,Weekend,Regionaltrain,25350,2019-05-01,Pre-2020,False,27650.0
2019,6,Jun,Saturday,Weekend,Regionaltrain,28150,2019-06-01,Pre-2020,False,29433.333333333332
2019,6,Jun,Sunday,Weekend,Regionaltrain,21550,2019-06-01,Pre-2020,False,25016.666666666668
2019,7,Jul,Saturday,Weekend,Regionaltrain,29150,2019-07-01,Pre-2020,False,26283.333333333332
2019,7,Jul,Sunday,Weekend,Regionaltrain,22100,2019-07-01,Pre-2020,False,24266.666666666668
2019,8,Aug,Saturday,Weekend,Regionaltrain,31950,2019-08-01,Pre-2020,False,27733.333333333332
2019,8,Aug,Sunday,Weekend,Regionaltrain,26900,2019-08-01,Pre-2020,False,26983.333333333332
2019,9,Sep,Saturday,Weekend,Regionaltrain,29100,2019-09-01,Pre-2020,False,29316.666666666668
2019,9,Sep,Sunday,Weekend,Regionaltrain,17200,2019-09-01,Pre-2020,False,24400.0
2019,10,Oct,Saturday,Weekend,Regionaltrain,29150,2019-10-01,Pre-2020,False,25150.0
2019,10,Oct,Sunday,Weekend,Regionaltrain,22300,2019-10-01,Pre-2020,False,22883.333333333332
2019,11,Nov,Saturday,Weekend,Regionaltrain,28900,2019-11-01,Pre-2020,False,26783.333333333332
2019,11,Nov,Sunday,Weekend,Regionaltrain,19150,2019-11-01,Pre-2020,False,23450.0
2019,12,Dec,Saturday,Weekend,Regionaltrain,29450,2019-12-01,Pre-2020,False,25833.333333333332
2019,12,Dec,Sunday,Weekend,Regionaltrain,22550,2019-12-01,Pre-2020,False,23716.666666666668
2020,1,Jan,Saturday,Weekend,Regionaltrain,24450,2020-01-01,2020-2021,False,25483.333333333332
2020,1,Jan,Sunday,Weekend,Regionaltrain,19400,2020-01-01,2020-2021,False,22133.333333333332
2020,2,Feb,Saturday,Weekend,Regionaltrain,27200,2020-02-01,2020-2021,False,23683.333333333332
2020,2,Feb,Sunday,Weekend,Regionaltrain,22050,2020-02-01,2020-2021,False,22883.333333333332
2020,3,Mar,Saturday,Weekend,Regionaltrain,14650,2020-03-01,2020-2021,False,21300.0
2020,3,Mar,Sunday,Weekend,Regionaltrain,13800,2020-03-01,2020-2021,False,16833.333333333332
2020,4,Apr,Saturday,Weekend,Regionaltrain,2550,2020-04-01,2020-2021,False,10333.333333333334
2020,4,Apr,Sunday,Weekend,Regionaltrain,2000,2020-04-01,2020-2021,False,6116.666666666667
2020,5,May,Saturday,Weekend,Regionaltrain,6050,2020-05-01,2020-2021,False,3533.3333333333335
2020,5,May,Sunday,Weekend,Regionaltrain,4750,2020-05-01,2020-2021,False,4266.666666666667
2020,6,Jun,Saturday,Weekend,Regionaltrain,10750,2020-06-01,2020-2021,False,7183.333333333333
2020,6,Jun,Sunday,Weekend,Regionaltrain,7900,2020-06-01,2020-2021,False,7800.0
2020,7,Jul,Saturday,Weekend,Regionaltrain,5150,2020-07-01,2020-2021,False,7933.333333333333
2020,7,Jul,Sunday,Weekend,Regionaltrain,4000,2020-07-01,2020-2021,False,5683.333333333333
2020,8,Aug,Saturday,Weekend,Regionaltrain,2900,2020-08-01,2020-2021,False,4016.6666666666665
2020,8,Aug,Sunday,Weekend,Regionaltrain,2250,2020-08-01,2020-2021,False,3050.0
2020,9,Sep,Saturday,Weekend,Regionaltrain,3050,2020-09-01,2020-2021,False,2733.3333333333335
2020,9,Sep,Sunday,Weekend,Regionaltrain,2550,2020-09-01,2020-2021,False,2616.6666666666665
2020,10,Oct,Saturday,Weekend,Regionaltrain,4400,2020-10-01,2020-2021,False,3333.3333333333335
2020,10,Oct,Sunday,Weekend,Regionaltrain,3600,2020-10-01,2020-2021,False,3516.6666666666665
2020,11,Nov,Saturday,Weekend,Regionaltrain,10800,2020-11-01,2020-2021,False,6266.666666666667
2020,11,Nov,Sunday,Weekend,Regionaltrain,7950,2020-11-01,2020-2021,False,7450.0
2020,12,Dec,Saturday,Weekend,Regionaltrain,17500,2020-12-01,2020-2021,False,12083.333333333334
2020,12,Dec,Sunday,Weekend,Regionaltrain,13550,2020-12-01,2020-2021,False,13000.0
2021,1,Jan,Saturday,Weekend,Regionaltrain,14800,2021-01-01,2020-2021,False,15283.333333333334
2021,1,Jan,Sunday,Weekend,Regionaltrain,12000,2021-01-01,2020-2021,False,13450.0
2021,2,Feb,Saturday,Weekend,Regionaltrain,12250,2021-02-01,2020-2021,False,13016.666666666666
2021,2,Feb,Sunday,Weekend,Regionaltrain,9250,2021-02-01,2020-2021,False,11166.666666666666
2021,3,Mar,Saturday,Weekend,Regionaltrain,22200,2021-03-01,2020-2021,False,14566.666666666666
2021,3,Mar,Sunday,Weekend,Regionaltrain,16800,2021-03-01,2020-2021,False,16083.333333333334
2021,4,Apr,Saturday,Weekend,Regionaltrain,25800,2021-04-01,2020-2021,False,21600.0
2021,4,Apr,Sunday,Weekend,Regionaltrain,18150,2021-04-01,2020-2021,False,20250.0
2021,5,May,Saturday,Weekend,Regionaltrain,20200,2021-05-01,2020-2021,False,21383.333333333332
2021,5,May,Sunday,Weekend,Regionaltrain,15050,2021-05-01,2020-2021,False,17800.0
2021,6,Jun,Saturday,Weekend,Regionaltrain,11500,2021-06-01,2020-2021,False,15583.333333333334
2021,6,Jun,Sunday,Weekend,Regionaltrain,8550,2021-06-01,2020-2021,False,11700.0
2021,7,Jul,Saturday,Weekend,Regionaltrain,10500,2021-07-01,2020-2021,False,10183.333333333334
2021,7,Jul,Sunday,Weekend,Regionaltrain,7300,2021-07-01,2020-2021,False,8783.333333333334
2021,8,Aug,Saturday,Weekend,Regionaltrain,4950,2021-08-01,2020-2021,False,7583.333333333333
2021,8,Aug,Sunday,Weekend,Regionaltrain,5350,2021-08-01,2020-2021,False,5866.666666666667
2021,9,Sep,Saturday,Weekend,Regionaltrain,2650,2021-09-01,2020-2021,False,4316.666666666667
2021,9,Sep,Sunday,Weekend,Regionaltrain,1900,2021-09-01,2020-2021,False,3300.0
2021,10,Oct,Saturday,Weekend,Regionaltrain,6750,2021-10-01,2020-2021,False,3766.6666666666665
2021,10,Oct,Sunday,Weekend,Regionaltrain,5700,2021-10-01,2020-2021,False,4783.333333333333
2021,11,Nov,Saturday,Weekend,Regionaltrain,16400,2021-11-01,2020-2021,False,9616.666666666666
2021,11,Nov,Sunday,Weekend,Regionaltrain,11900,2021-11-01,2020-2021,False,11333.333333333334
2021,12,Dec,Saturday,Weekend,Regionaltrain,21350,2021-12-01,2020-2021,False,16550.0
2021,12,Dec,Sunday,Weekend,Regionaltrain,15400,2021-12-01,2020-2021,False,16216.666666666666
2022,1,Jan,Saturday,Weekend,Regionaltrain,15250,2022-01-01,Post-2021,False,17333.333333333332
2022,1,Jan,Sunday,Weekend,Regionaltrain,11650,2022-01-01,Post-2021,False,14100.0
2022,2,Feb,Saturday,Weekend,Regionaltrain,19400,2022-02-01,Post-2021,False,15433.333333333334
2022,2,Feb,Sunday,Weekend,Regionaltrain,14200,2022-02-01,Post-2021,False,15083.333333333334
2022,3,Mar,Saturday,Weekend,Regionaltrain,26500,2022-03-01,Post-2021,False,20033.333333333332
2022,3,Mar,Sunday,Weekend,Regionaltrain,18750,2022-03-01,Post-2021,False,19816.666666666668
2022,4,Apr,Saturday,Weekend,Regionaltrain,23700,2022-04-01,Post-2021,False,22983.333333333332
2022,4,Apr,Sunday,Weekend,Regionaltrain,21350,2022-04-01,Post-2021,False,21266.666666666668
2022,5,May,Saturday,Weekend,Regionaltrain,22700,2022-05-01,Post-2021,False,22583.333333333332
2022,5,May,Sunday,Weekend,Regionaltrain,15750,2022-05-01,Post-2021,False,19933.333333333332
2022,6,Jun,Saturday,Weekend,Regionaltrain,25300,2022-06-01,Post-2021,False,21250.0
2022,6,Jun,Sunday,Weekend,Regionaltrain,18050,2022-06-01,Post-2021,False,19700.0
2022,7,Jul,Saturday,Weekend,Regionaltrain,23900,2022-07-01,Post-2021,False,22416.666666666668
2022,7,Jul,Sunday,Weekend,Regionaltrain,19050,2022-07-01,Post-2021,False,20333.333333333332
2022,8,Aug,Saturday,Weekend,Regionaltrain,26600,2022-08-01,Post-2021,False,23183.333333333332
2022,8,Aug,Sunday,Weekend,Regionaltrain,19850,2022-08-01,Post-2021,False,21833.333333333332
2022,9,Sep,Saturday,Weekend,Regionaltrain,28300,2022-09-01,Post-2021,False,24916.666666666668
2022,9,Sep,Sunday,Weekend,Regionaltrain,17700,2022-09-01,Post-2021,False,21950.0
2022,10,Oct,Saturday,Weekend,Regionaltrain,26950,2022-10-01,Post-2021,False,24316.666666666668
2022,10,Oct,Sunday,Weekend,Regionaltrain,19250,2022-10-01,Post-2021,False,21300.0
2022,11,Nov,Saturday,Weekend,Regionaltrain,25350,2022-11-01,Post-2021,False,23850.0
2022,11,Nov,Sunday,Weekend,Regionaltrain,19150,2022-11-01,Post-2021,False,21250.0
2022,12,Dec,Saturday,Weekend,Regionaltrain,23750,2022-12-01,Post-2021,False,22750.0
2022,12,Dec,Sunday,Weekend,Regionaltrain,17000,2022-12-01,Post-2021,False,19966.666666666668
2023,1,Jan,Saturday,Weekend,Regionaltrain,21500,2023-01-01,Post-2021,False,20750.0
2023,1,Jan,Sunday,Weekend,Regionaltrain,17200,2023-01-01,Post-2021,False,18566.666666666668
2023,2,Feb,Saturday,Weekend,Regionaltrain,23350,2023-02-01,Post-2021,False,20683.333333333332
2023,2,Feb,Sunday,Weekend,Regionaltrain,16200,2023-02-01,Post-2021,False,18916.666666666668
2023,3,Mar,Saturday,Weekend,Regionaltrain,29200,2023-03-01,Post-2021,False,22916.666666666668
2023,3,Mar,Sunday,Weekend,Regionaltrain,21350,2023-03-01,Post-2021,False,22250.0
2023,4,Apr,Saturday,Weekend,Regionaltrain,25500,2023-04-01,Post-2021,False,25350.0
2023,4,Apr,Sunday,Weekend,Regionaltrain,20000,2023-04-01,Post-2021,False,22283.333333333332
2023,5,May,Saturday,Weekend,Regionaltrain,31350,2023-05-01,Post-2021,False,25616.666666666668
2023,5,May,Sunday,Weekend,Regionaltrain,25500,2023-05-01,Post-2021,False,25616.666666666668
2023,6,Jun,Saturday,Weekend,Regionaltrain,27400,2023-06-01,Post-2021,False,28083.333333333332
2023,6,Jun,Sunday,Weekend,Regionaltrain,23400,2023-06-01,Post-2021,False,25433.333333333332
2023,7,Jul,Saturday,Weekend,Regionaltrain,35550,2023-07-01,Post-2021,False,28783.333333333332
2023,7,Jul,Sunday,Weekend,Regionaltrain,27850,2023-07-01,Post-2021,False,28933.333333333332
2023,8,Aug,Saturday,Weekend,Regionaltrain,26750,2023-08-01,Post-2021,False,30050.0
2023,8,Aug,Sunday,Weekend,Regionaltrain,20550,2023-08-01,Post-2021,False,25050.0
2023,9,Sep,Saturday,Weekend,Regionaltrain,31900,2023-09-01,Post-2021,False,26400.0
2023,9,Sep,Sunday,Weekend,Regionaltrain,21600,2023-09-01,Post-2021,False,24683.333333333332
2023,10,Oct,Saturday,Weekend,Regionaltrain,35150,2023-10-01,Post-2021,False,29550.0
2023,10,Oct,Sunday,Weekend,Regionaltrain,24950,2023-10-01,Post-2021,False,27233.333333333332
2023,11,Nov,Saturday,Weekend,Regionaltrain,36700,2023-11-01,Post-2021,False,32266.666666666668
2023,11,Nov,Sunday,Weekend,Regionaltrain,25300,2023-11-01,Post-2021,False,28983.333333333332
2023,12,Dec,Saturday,Weekend,Regionaltrain,34250,2023-12-01,Post-2021,False,32083.333333333332
2023,12,Dec,Sunday,Weekend,Regionaltrain,26950,2023-12-01,Post-2021,False,28833.333333333332
2024,1,Jan,Saturday,Weekend,Regionaltrain,36200,2024-01-01,Post-2021,False,32466.666666666668
2024,1,Jan,Sunday,Weekend,Regionaltrain,26350,2024-01-01,Post-2021,False,29833.333333333332
2024,2,Feb,Saturday,Weekend,Regionaltrain,37600,2024-02-01,Post-2021,False,33383.333333333336
2024,2,Feb,Sunday,Weekend,Regionaltrain,26700,2024-02-01,Post-2021,False,30216.666666666668
2024,3,Mar,Saturday,Weekend,Regionaltrain,40350,2024-03-01,Post-2021,False,34883.333333333336
2024,3,Mar,Sunday,Weekend,Regionaltrain,29500,2024-03-01,Post-2021,False,32183.333333333332
2024,4,Apr,Saturday,Weekend,Regionaltrain,41000,2024-04-01,Post-2021,False,36950.0
2024,4,Apr,Sunday,Weekend,Regionaltrain,28350,2024-04-01,Post-2021,False,32950.0
2024,5,May,Saturday,Weekend,Regionaltrain,42050,2024-05-01,Post-2021,False,37133.333333333336
2024,5,May,Sunday,Weekend,Regionaltrain,32350,2024-05-01,Post-2021,False,34250.0
2024,6,Jun,Saturday,Weekend,Regionaltrain,38500,2024-06-01,Post-2021,False,37633.333333333336
2024,6,Jun,Sunday,Weekend,Regionaltrain,30450,2024-06-01,Post-2021,False,33766.666666666664
2024,7,Jul,Saturday,Weekend,Regionaltrain,41350,2024-07-01,Post-2021,False,36766.666666666664
2024,7,Jul,Sunday,Weekend,Regionaltrain,30100,2024-07-01,Post-2021,False,33966.666666666664
2024,8,Aug,Saturday,Weekend,Regionaltrain,41200,2024-08-01,Post-2021,False,37550.0
2024,8,Aug,Sunday,Weekend,Regionaltrain,33300,2024-08-01,Post-2021,False,34866.666666666664
2024,9,Sep,Saturday,Weekend,Regionaltrain,40550,2024-09-01,Post-2021,False,38350.0
2024,9,Sep,Sunday,Weekend,Regionaltrain,25950,2024-09-01,Post-2021,False,33266.666666666664
2024,10,Oct,Saturday,Weekend,Regionaltrain,42250,2024-10-01,Post-2021,False,36250.0
2024,10,Oct,Sunday,Weekend,Regionaltrain,32050,2024-10-01,Post-2021,False,33416.666666666664
2024,11,Nov,Saturday,Weekend,Regionaltrain,41950,2024-11-01,Post-2021,False,38750.0
2024,11,Nov,Sunday,Weekend,Regionaltrain,28250,2024-11-01,Post-2021,False,34083.333333333336
2024,12,Dec,Saturday,Weekend,Regionaltrain,41700,2024-12-01,Post-2021,False,37300.0
2024,12,Dec,Sunday,Weekend,Regionaltrain,30200,2024-12-01,Post-2021,False,33383.333333333336
2025,1,Jan,Saturday,Weekend,Regionaltrain,37400,2025-01-01,Post-2021,False,36433.333333333336
2025,1,Jan,Sunday,Weekend,Regionaltrain,29300,2025-01-01,Post-2021,False,32300.0
2025,2,Feb,Saturday,Weekend,Regionaltrain,38150,2025-02-01,Post-2021,False,34950.0
2025,2,Feb,Sunday,Weekend,Regionaltrain,26500,2025-02-01,Post-2021,False,31316.666666666668
2025,3,Mar,Saturday,Weekend,Regionaltrain,47550,2025-03-01,Post-2021,False,37400.0
2025,3,Mar,Sunday,Weekend,Regionaltrain,31050,2025-03-01,Post-2021,False,35033.333333333336
2025,4,Apr,Saturday,Weekend,Regionaltrain,40200,2025-04-01,Post-2021,False,39600.0
2025,4,Apr,Sunday,Weekend,Regionaltrain,33000,2025-04-01,Post-2021,False,34750.0
2025,5,May,Saturday,Weekend,Regionaltrain,46600,2025-05-01,Post-2021,False,39933.333333333336
2025,5,May,Sunday,Weekend,Regionaltrain,34950,2025-05-01,Post-2021,False,38183.333333333336
